,cosine_score,jaccard_score
2015-10-29,,
2016-05-03,,
2016-08-04,,
2016-11-03,0.8145771604224653,0.6870937790157846
2017-05-02,0.8290150650833699,0.7078303930671619
2017-07-25,0.8445737445120018,0.7309033280507131
2017-10-27,0.8425870520602541,0.7279365079365079
2018-04-24,0.8352940002843553,0.7171499074645281
2018-07-24,0.8498105583811439,0.7388272583201267
2018-10-26,0.8484970401302714,0.7368587713742876
